channel,review_id,slot_id,task_id,family,base_family,block,profile,difficulty_tier,coupling,schedule,dependency_distance,structural_split,category,eligible,reached,exposed,verdict,reason,source_lines,event_indices,request_ids
Reviewer2,R-D391C9B5EFB245,I-IC06_C6_VERIFY_JOIN-OOD-STRUCTURAL_OOD-glm47,IC06_C6_VERIFY_JOIN-OOD-STRUCTURAL_OOD,IC06_C6_VERIFY_JOIN,C6_VERIFY_JOIN,STRUCTURAL_OOD,glm47,HARD,,,,STRUCTURAL_OOD,structure_fidelity,True,True,True,V,指定FOR/IF/PAR_JOIN组合节点缺失，不能由任务内部动作或终态替代。,"[4, 38, 69, 101]",[],[]
Reviewer2,R-250C326B226B3F,I-IC06_C6_VERIFY_JOIN-OOD-STRUCTURAL_OOD-glm5,IC06_C6_VERIFY_JOIN-OOD-STRUCTURAL_OOD,IC06_C6_VERIFY_JOIN,C6_VERIFY_JOIN,STRUCTURAL_OOD,glm5,HARD,,,,STRUCTURAL_OOD,S0_source_entry,True,True,True,C,源码可解析，有效顶层async run_task(robot)入口存在。,[36],[],[]
Reviewer2,R-250C326B226B3F,I-IC06_C6_VERIFY_JOIN-OOD-STRUCTURAL_OOD-glm5,IC06_C6_VERIFY_JOIN-OOD-STRUCTURAL_OOD,IC06_C6_VERIFY_JOIN,C6_VERIFY_JOIN,STRUCTURAL_OOD,glm5,HARD,,,,STRUCTURAL_OOD,S1_api,True,True,True,C,已核对源码调用形式及实际参数；未见公开方法、参数类型或await方式违规，状态契约另列S2。,[],"[0, 2]","[1, 15]"
Reviewer2,R-250C326B226B3F,I-IC06_C6_VERIFY_JOIN-OOD-STRUCTURAL_OOD-glm5,IC06_C6_VERIFY_JOIN-OOD-STRUCTURAL_OOD,IC06_C6_VERIFY_JOIN,C6_VERIFY_JOIN,STRUCTURAL_OOD,glm5,HARD,,,,STRUCTURAL_OOD,S2_robot_contract,True,True,True,V,"已暴露机器人契约/等待错误：{'type': 'ContractError', 'message': 'Issued active item-matching event receipt required'}。","[7, 9, 11, 19, 21, 23, 31, 32]",[],[15]
Reviewer2,R-250C326B226B3F,I-IC06_C6_VERIFY_JOIN-OOD-STRUCTURAL_OOD-glm5,IC06_C6_VERIFY_JOIN-OOD-STRUCTURAL_OOD,IC06_C6_VERIFY_JOIN,C6_VERIFY_JOIN,STRUCTURAL_OOD,glm5,HARD,,,,STRUCTURAL_OOD,T_task_completion,True,True,True,V,rq2_gate仍活动；未完整正常返回。,[],[24],[15]
Reviewer2,R-250C326B226B3F,I-IC06_C6_VERIFY_JOIN-OOD-STRUCTURAL_OOD-glm5,IC06_C6_VERIFY_JOIN-OOD-STRUCTURAL_OOD,IC06_C6_VERIFY_JOIN,C6_VERIFY_JOIN,STRUCTURAL_OOD,glm5,HARD,,,,STRUCTURAL_OOD,P_direct_base,False,True,False,U,S0/S1/S2前置筛查未全部通过；基础物理机会受上游错误/异常阻断，按本批规则不将下游未完成转成P违规。,"[7, 9, 11, 19, 21, 23, 31, 32]",[],[15]
Reviewer2,R-250C326B226B3F,I-IC06_C6_VERIFY_JOIN-OOD-STRUCTURAL_OOD-glm5,IC06_C6_VERIFY_JOIN-OOD-STRUCTURAL_OOD,IC06_C6_VERIFY_JOIN,C6_VERIFY_JOIN,STRUCTURAL_OOD,glm5,HARD,,,,STRUCTURAL_OOD,O_observation_branching,True,True,True,U,观察/分支完整生产消费链未暴露或被上游异常截断。,"[7, 9, 11, 19, 21, 23, 31, 32]",[],[15]
Reviewer2,R-250C326B226B3F,I-IC06_C6_VERIFY_JOIN-OOD-STRUCTURAL_OOD-glm5,IC06_C6_VERIFY_JOIN-OOD-STRUCTURAL_OOD,IC06_C6_VERIFY_JOIN,C6_VERIFY_JOIN,STRUCTURAL_OOD,glm5,HARD,,,,STRUCTURAL_OOD,structure_fidelity,True,True,True,V,指定耦合要求完整继承任务在gate等待后且活动期间；此继承动作已在该区间之外执行。,[],"[0, 2, 23, 24]","[1, 14]"
Reviewer2,R-4AF637968DD8BD,I-IC06_C6_VERIFY_JOIN-OOD-STRUCTURAL_OOD-glm52,IC06_C6_VERIFY_JOIN-OOD-STRUCTURAL_OOD,IC06_C6_VERIFY_JOIN,C6_VERIFY_JOIN,STRUCTURAL_OOD,glm52,HARD,,,,STRUCTURAL_OOD,S0_source_entry,True,True,True,C,源码可解析，有效顶层async run_task(robot)入口存在。,[42],[],[]
Reviewer2,R-4AF637968DD8BD,I-IC06_C6_VERIFY_JOIN-OOD-STRUCTURAL_OOD-glm52,IC06_C6_VERIFY_JOIN-OOD-STRUCTURAL_OOD,IC06_C6_VERIFY_JOIN,C6_VERIFY_JOIN,STRUCTURAL_OOD,glm52,HARD,,,,STRUCTURAL_OOD,S1_api,True,True,True,C,已核对源码调用形式及实际参数；未见公开方法、参数类型或await方式违规，状态契约另列S2。,[],"[0, 2, 5]","[1, 4]"
Reviewer2,R-4AF637968DD8BD,I-IC06_C6_VERIFY_JOIN-OOD-STRUCTURAL_OOD-glm52,IC06_C6_VERIFY_JOIN-OOD-STRUCTURAL_OOD,IC06_C6_VERIFY_JOIN,C6_VERIFY_JOIN,STRUCTURAL_OOD,glm52,HARD,,,,STRUCTURAL_OOD,S2_robot_contract,True,True,True,V,"已暴露机器人契约/等待错误：{'type': 'ContractError', 'message': 'Grasp requires free arm at the supported object'}。",[],[4],[3]
Reviewer2,R-4AF637968DD8BD,I-IC06_C6_VERIFY_JOIN-OOD-STRUCTURAL_OOD-glm52,IC06_C6_VERIFY_JOIN-OOD-STRUCTURAL_OOD,IC06_C6_VERIFY_JOIN,C6_VERIFY_JOIN,STRUCTURAL_OOD,glm52,HARD,,,,STRUCTURAL_OOD,T_task_completion,True,True,True,V,LEFT未到left_depart；RIGHT未到right_depart；left_part未到left_target；right_part未到right_target；未完整正常返回。,[],[5],[4]
Reviewer2,R-4AF637968DD8BD,I-IC06_C6_VERIFY_JOIN-OOD-STRUCTURAL_OOD-glm52,IC06_C6_VERIFY_JOIN-OOD-STRUCTURAL_OOD,IC06_C6_VERIFY_JOIN,C6_VERIFY_JOIN,STRUCTURAL_OOD,glm52,HARD,,,,STRUCTURAL_OOD,P_direct_base,False,True,False,U,S0/S1/S2前置筛查未全部通过；基础物理机会受上游错误/异常阻断，按本批规则不将下游未完成转成P违规。,[],[5],[4]
Reviewer2,R-4AF637968DD8BD,I-IC06_C6_VERIFY_JOIN-OOD-STRUCTURAL_OOD-glm52,IC06_C6_VERIFY_JOIN-OOD-STRUCTURAL_OOD,IC06_C6_VERIFY_JOIN,C6_VERIFY_JOIN,STRUCTURAL_OOD,glm52,HARD,,,,STRUCTURAL_OOD,O_observation_branching,True,False,False,U,观察/分支完整生产消费链未暴露或被上游异常截断。,[],[5],[4]
Reviewer2,R-4AF637968DD8BD,I-IC06_C6_VERIFY_JOIN-OOD-STRUCTURAL_OOD-glm52,IC06_C6_VERIFY_JOIN-OOD-STRUCTURAL_OOD,IC06_C6_VERIFY_JOIN,C6_VERIFY_JOIN,STRUCTURAL_OOD,glm52,HARD,,,,STRUCTURAL_OOD,structure_fidelity,True,True,True,V,指定耦合要求完整继承任务在gate等待后且活动期间；此继承动作已在该区间之外执行。,[],"[0, 2]",[1]
Reviewer2,R-A9195091CC3C66,I-IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG-glm46,IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG,IC07_C7_ATTR_FLAT,C7_ATTR_FLAT,RQ2_FACTORIAL,glm46,HARD,BOUND,CONCURRENT,LONG,,S0_source_entry,True,True,True,C,源码可解析，有效顶层async run_task(robot)入口存在。,[4],[],[]
Reviewer2,R-A9195091CC3C66,I-IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG-glm46,IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG,IC07_C7_ATTR_FLAT,C7_ATTR_FLAT,RQ2_FACTORIAL,glm46,HARD,BOUND,CONCURRENT,LONG,,S1_api,True,True,True,V,"执行中API调用/辅助调用无法构造：{'type': 'TypeError', 'message': ""RobotAPI.wait_event() got an unexpected keyword argument 'timeout'""}。","[61, 81, 96, 113, 129]","[5, 6]",[4]
Reviewer2,R-A9195091CC3C66,I-IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG-glm46,IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG,IC07_C7_ATTR_FLAT,C7_ATTR_FLAT,RQ2_FACTORIAL,glm46,HARD,BOUND,CONCURRENT,LONG,,S2_robot_contract,True,True,True,V,终止快照仍有已取得资源未归还或非OFF，资源退出生命周期未闭合。,[],[6],[]
Reviewer2,R-A9195091CC3C66,I-IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG-glm46,IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG,IC07_C7_ATTR_FLAT,C7_ATTR_FLAT,RQ2_FACTORIAL,glm46,HARD,BOUND,CONCURRENT,LONG,,T_task_completion,True,True,True,V,part_0未到target_0；part_1未到target_1；资源未归还/OFF；rq2_gate仍活动；仍有任务要求失活的事件；未完整正常返回。,[],"[5, 6]",[4]
Reviewer2,R-A9195091CC3C66,I-IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG-glm46,IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG,IC07_C7_ATTR_FLAT,C7_ATTR_FLAT,RQ2_FACTORIAL,glm46,HARD,BOUND,CONCURRENT,LONG,,P_direct_base,False,False,False,U,S0/S1/S2前置筛查未全部通过；基础物理机会受上游错误/异常阻断，按本批规则不将下游未完成转成P违规。,[],"[5, 6]",[4]
Reviewer2,R-A9195091CC3C66,I-IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG-glm46,IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG,IC07_C7_ATTR_FLAT,C7_ATTR_FLAT,RQ2_FACTORIAL,glm46,HARD,BOUND,CONCURRENT,LONG,,O_observation_branching,True,False,False,U,观察/分支完整生产消费链未暴露或被上游异常截断。,[],"[5, 6]",[4]
Reviewer2,R-A9195091CC3C66,I-IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG-glm46,IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG,IC07_C7_ATTR_FLAT,C7_ATTR_FLAT,RQ2_FACTORIAL,glm46,HARD,BOUND,CONCURRENT,LONG,,structure_fidelity,True,True,False,U,现有前缀未建立肯定结构反例，但异常阻断完整任务图和处理条件的暴露。,[201],"[0, 1, 2, 3, 4, 5, 6]","[1, 2, 3, 4]"
Reviewer2,R-39C4897A7F4153,I-IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG-glm47,IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG,IC07_C7_ATTR_FLAT,C7_ATTR_FLAT,RQ2_FACTORIAL,glm47,HARD,BOUND,CONCURRENT,LONG,,S0_source_entry,True,True,True,C,源码可解析，有效顶层async run_task(robot)入口存在。,[4],[],[]
Reviewer2,R-39C4897A7F4153,I-IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG-glm47,IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG,IC07_C7_ATTR_FLAT,C7_ATTR_FLAT,RQ2_FACTORIAL,glm47,HARD,BOUND,CONCURRENT,LONG,,S1_api,True,True,True,C,已核对源码调用形式及实际参数；未见公开方法、参数类型或await方式违规，状态契约另列S2。,[],[0],"[1, 25]"
Reviewer2,R-39C4897A7F4153,I-IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG-glm47,IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG,IC07_C7_ATTR_FLAT,C7_ATTR_FLAT,RQ2_FACTORIAL,glm47,HARD,BOUND,CONCURRENT,LONG,,S2_robot_contract,True,True,True,V,"已暴露机器人契约/等待错误：{'type': 'ContractError', 'message': 'Issued active item-matching event receipt required'}。","[70, 77, 81, 102, 106, 112, 121, 139, 146, 150, 169, 173, 179, 188]",[],[25]
Reviewer2,R-39C4897A7F4153,I-IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG-glm47,IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG,IC07_C7_ATTR_FLAT,C7_ATTR_FLAT,RQ2_FACTORIAL,glm47,HARD,BOUND,CONCURRENT,LONG,,T_task_completion,True,True,True,V,part_0未到target_0；part_1未到target_1；仍持物；rq2_gate仍活动；仍有任务要求失活的事件；未完整正常返回。,[],[45],[25]
Reviewer2,R-39C4897A7F4153,I-IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG-glm47,IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG,IC07_C7_ATTR_FLAT,C7_ATTR_FLAT,RQ2_FACTORIAL,glm47,HARD,BOUND,CONCURRENT,LONG,,P_direct_base,False,True,False,U,S0/S1/S2前置筛查未全部通过；基础物理机会受上游错误/异常阻断，按本批规则不将下游未完成转成P违规。,"[70, 77, 81, 102, 106, 112, 121, 139, 146, 150, 169, 173, 179, 188]",[],[25]
Reviewer2,R-39C4897A7F4153,I-IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG-glm47,IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG,IC07_C7_ATTR_FLAT,C7_ATTR_FLAT,RQ2_FACTORIAL,glm47,HARD,BOUND,CONCURRENT,LONG,,O_observation_branching,True,False,False,U,观察/分支完整生产消费链未暴露或被上游异常截断。,"[70, 77, 81, 102, 106, 112, 121, 139, 146, 150, 169, 173, 179, 188]",[],[25]
Reviewer2,R-39C4897A7F4153,I-IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG-glm47,IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG,IC07_C7_ATTR_FLAT,C7_ATTR_FLAT,RQ2_FACTORIAL,glm47,HARD,BOUND,CONCURRENT,LONG,,structure_fidelity,True,True,True,U,现有前缀未建立肯定结构反例，但异常阻断完整任务图和处理条件的暴露。,"[194, 195, 200, 201]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[1, 2, 3, 4, 5, 6, 7, 8]"
Reviewer2,R-911B9C7765AF55,I-IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG-glm5,IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG,IC07_C7_ATTR_FLAT,C7_ATTR_FLAT,RQ2_FACTORIAL,glm5,HARD,BOUND,CONCURRENT,LONG,,S0_source_entry,True,True,True,C,源码可解析，有效顶层async run_task(robot)入口存在。,[6],[],[]
Reviewer2,R-911B9C7765AF55,I-IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG-glm5,IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG,IC07_C7_ATTR_FLAT,C7_ATTR_FLAT,RQ2_FACTORIAL,glm5,HARD,BOUND,CONCURRENT,LONG,,S1_api,True,True,True,C,已核对源码调用形式及实际参数；未见公开方法、参数类型或await方式违规，状态契约另列S2。,[],"[0, 4, 5]","[1, 5]"
Reviewer2,R-911B9C7765AF55,I-IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG-glm5,IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG,IC07_C7_ATTR_FLAT,C7_ATTR_FLAT,RQ2_FACTORIAL,glm5,HARD,BOUND,CONCURRENT,LONG,,S2_robot_contract,True,True,True,V,"已暴露机器人契约/等待错误：{'type': 'ContractError', 'message': 'At most one in-flight operation per arm'}。","[15, 23, 46, 108]",[],[3]
Reviewer2,R-911B9C7765AF55,I-IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG-glm5,IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG,IC07_C7_ATTR_FLAT,C7_ATTR_FLAT,RQ2_FACTORIAL,glm5,HARD,BOUND,CONCURRENT,LONG,,T_task_completion,True,True,True,V,part_0未到target_0；part_1未到target_1；资源未归还/OFF；rq2_gate仍活动；仍有任务要求失活的事件；未完整正常返回。,[],"[4, 5]",[5]
Reviewer2,R-911B9C7765AF55,I-IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG-glm5,IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG,IC07_C7_ATTR_FLAT,C7_ATTR_FLAT,RQ2_FACTORIAL,glm5,HARD,BOUND,CONCURRENT,LONG,,P_direct_base,False,False,False,U,S0/S1/S2前置筛查未全部通过；基础物理机会受上游错误/异常阻断，按本批规则不将下游未完成转成P违规。,[],[2],[4]
Reviewer2,R-911B9C7765AF55,I-IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG-glm5,IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG,IC07_C7_ATTR_FLAT,C7_ATTR_FLAT,RQ2_FACTORIAL,glm5,HARD,BOUND,CONCURRENT,LONG,,O_observation_branching,True,False,False,U,观察/分支完整生产消费链未暴露或被上游异常截断。,[],"[4, 5]",[5]
Reviewer2,R-911B9C7765AF55,I-IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG-glm5,IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG,IC07_C7_ATTR_FLAT,C7_ATTR_FLAT,RQ2_FACTORIAL,glm5,HARD,BOUND,CONCURRENT,LONG,,structure_fidelity,True,True,False,U,现有前缀未建立肯定结构反例，但异常阻断完整任务图和处理条件的暴露。,"[98, 126]","[0, 1, 3, 4, 5]","[1, 2, 5]"
Reviewer2,R-29B8088167C2F3,I-IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG-glm52,IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG,IC07_C7_ATTR_FLAT,C7_ATTR_FLAT,RQ2_FACTORIAL,glm52,HARD,BOUND,CONCURRENT,LONG,,S0_source_entry,True,True,True,C,源码可解析，有效顶层async run_task(robot)入口存在。,[5],[],[]
Reviewer2,R-29B8088167C2F3,I-IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG-glm52,IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG,IC07_C7_ATTR_FLAT,C7_ATTR_FLAT,RQ2_FACTORIAL,glm52,HARD,BOUND,CONCURRENT,LONG,,S1_api,True,True,True,C,已核对源码调用形式及实际参数；未见公开方法、参数类型或await方式违规，状态契约另列S2。,[],"[0, 113]","[1, 61]"
Reviewer2,R-29B8088167C2F3,I-IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG-glm52,IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG,IC07_C7_ATTR_FLAT,C7_ATTR_FLAT,RQ2_FACTORIAL,glm52,HARD,BOUND,CONCURRENT,LONG,,S2_robot_contract,True,True,True,C,实际签发记录、状态操作和资源归还未见契约反例；run_return及生命周期报告确认无遗留任务/计时器/回调。,[],"[113, 114]",[61]
Reviewer2,R-29B8088167C2F3,I-IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG-glm52,IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG,IC07_C7_ATTR_FLAT,C7_ATTR_FLAT,RQ2_FACTORIAL,glm52,HARD,BOUND,CONCURRENT,LONG,,T_task_completion,True,True,True,C,完整正常返回；物品/机械臂目标、空持、要求的事件终态及资源清理满足公开目标。,[],"[113, 114]",[61]
Reviewer2,R-29B8088167C2F3,I-IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG-glm52,IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG,IC07_C7_ATTR_FLAT,C7_ATTR_FLAT,RQ2_FACTORIAL,glm52,HARD,BOUND,CONCURRENT,LONG,,P_direct_base,True,True,True,U,基础动作已实际暴露且浅层契约通过，但GEOMETRY_EVIDENCE未提供完整连续几何覆盖（缺少pybullet）；已有调用时序不足以确认整个直接物理类别。,[],"[15, 17, 111, 112]","[9, 60]"
Reviewer2,R-29B8088167C2F3,I-IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG-glm52,IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG,IC07_C7_ATTR_FLAT,C7_ATTR_FLAT,RQ2_FACTORIAL,glm52,HARD,BOUND,CONCURRENT,LONG,,O_observation_branching,True,True,True,C,已暴露的观察签发、身份与消费/选择满足本次公开路径。,[],"[62, 63, 64, 65]","[34, 35]"
Reviewer2,R-29B8088167C2F3,I-IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG-glm52,IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-LONG,IC07_C7_ATTR_FLAT,C7_ATTR_FLAT,RQ2_FACTORIAL,glm52,HARD,BOUND,CONCURRENT,LONG,,structure_fidelity,True,True,True,V,完整轨迹中继承工作只在一个协程执行，未实现指定双工作者并发汇合。,"[73, 77, 89, 93]","[15, 16, 17, 37]","[9, 10]"
Reviewer2,R-6591DB886E8516,I-IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-SHORT-glm46,IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-SHORT,IC07_C7_ATTR_FLAT,C7_ATTR_FLAT,RQ2_FACTORIAL,glm46,MEDIUM,BOUND,CONCURRENT,SHORT,,S0_source_entry,True,True,True,C,源码可解析，有效顶层async run_task(robot)入口存在。,[4],[],[]
Reviewer2,R-6591DB886E8516,I-IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-SHORT-glm46,IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-SHORT,IC07_C7_ATTR_FLAT,C7_ATTR_FLAT,RQ2_FACTORIAL,glm46,MEDIUM,BOUND,CONCURRENT,SHORT,,S1_api,True,True,True,C,已核对源码调用形式及实际参数；未见公开方法、参数类型或await方式违规，状态契约另列S2。,[],"[0, 1]","[1, 26]"
Reviewer2,R-6591DB886E8516,I-IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-SHORT-glm46,IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-SHORT,IC07_C7_ATTR_FLAT,C7_ATTR_FLAT,RQ2_FACTORIAL,glm46,MEDIUM,BOUND,CONCURRENT,SHORT,,S2_robot_contract,True,True,True,V,"已暴露机器人契约/等待错误：{'type': 'ContractError', 'message': 'Issued active item-matching event receipt required'}。","[75, 84, 90, 115, 124, 130, 150, 156, 163, 172, 185, 191, 197, 206]",[],[26]
Reviewer2,R-6591DB886E8516,I-IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-SHORT-glm46,IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-SHORT,IC07_C7_ATTR_FLAT,C7_ATTR_FLAT,RQ2_FACTORIAL,glm46,MEDIUM,BOUND,CONCURRENT,SHORT,,T_task_completion,True,True,True,V,part_0未到target_0；part_1未到target_1；仍持物；rq2_gate仍活动；仍有任务要求失活的事件；未完整正常返回。,[],[46],[26]
Reviewer2,R-6591DB886E8516,I-IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-SHORT-glm46,IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-SHORT,IC07_C7_ATTR_FLAT,C7_ATTR_FLAT,RQ2_FACTORIAL,glm46,MEDIUM,BOUND,CONCURRENT,SHORT,,P_direct_base,False,True,False,U,S0/S1/S2前置筛查未全部通过；基础物理机会受上游错误/异常阻断，按本批规则不将下游未完成转成P违规。,"[75, 84, 90, 115, 124, 130, 150, 156, 163, 172, 185, 191, 197, 206]",[],[26]
Reviewer2,R-6591DB886E8516,I-IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-SHORT-glm46,IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-SHORT,IC07_C7_ATTR_FLAT,C7_ATTR_FLAT,RQ2_FACTORIAL,glm46,MEDIUM,BOUND,CONCURRENT,SHORT,,O_observation_branching,True,False,False,U,观察/分支完整生产消费链未暴露或被上游异常截断。,"[75, 84, 90, 115, 124, 130, 150, 156, 163, 172, 185, 191, 197, 206]",[],[26]
Reviewer2,R-6591DB886E8516,I-IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-SHORT-glm46,IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-SHORT,IC07_C7_ATTR_FLAT,C7_ATTR_FLAT,RQ2_FACTORIAL,glm46,MEDIUM,BOUND,CONCURRENT,SHORT,,structure_fidelity,True,True,True,U,现有前缀未建立肯定结构反例，但异常阻断完整任务图和处理条件的暴露。,[209],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[1, 2, 3, 4, 5, 6, 7, 8]"
Reviewer2,R-6ADC2752E41D24,I-IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-SHORT-glm47,IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-SHORT,IC07_C7_ATTR_FLAT,C7_ATTR_FLAT,RQ2_FACTORIAL,glm47,MEDIUM,BOUND,CONCURRENT,SHORT,,S0_source_entry,True,True,True,C,源码可解析，有效顶层async run_task(robot)入口存在。,[4],[],[]
Reviewer2,R-6ADC2752E41D24,I-IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-SHORT-glm47,IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-SHORT,IC07_C7_ATTR_FLAT,C7_ATTR_FLAT,RQ2_FACTORIAL,glm47,MEDIUM,BOUND,CONCURRENT,SHORT,,S1_api,True,True,True,C,已核对源码调用形式及实际参数；未见公开方法、参数类型或await方式违规，状态契约另列S2。,[],"[0, 1]","[1, 24]"
Reviewer2,R-6ADC2752E41D24,I-IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-SHORT-glm47,IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-SHORT,IC07_C7_ATTR_FLAT,C7_ATTR_FLAT,RQ2_FACTORIAL,glm47,MEDIUM,BOUND,CONCURRENT,SHORT,,S2_robot_contract,True,True,True,V,"已暴露机器人契约/等待错误：{'type': 'ContractError', 'message': 'Issued active item-matching event receipt required'}。","[72, 80, 86, 107, 113, 119, 128, 148, 156, 162, 183, 189, 195, 204]",[],[24]
Reviewer2,R-6ADC2752E41D24,I-IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-SHORT-glm47,IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-SHORT,IC07_C7_ATTR_FLAT,C7_ATTR_FLAT,RQ2_FACTORIAL,glm47,MEDIUM,BOUND,CONCURRENT,SHORT,,T_task_completion,True,True,True,V,part_0未到target_0；part_1未到target_1；仍持物；rq2_gate仍活动；仍有任务要求失活的事件；未完整正常返回。,[],[43],[24]
Reviewer2,R-6ADC2752E41D24,I-IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-SHORT-glm47,IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-SHORT,IC07_C7_ATTR_FLAT,C7_ATTR_FLAT,RQ2_FACTORIAL,glm47,MEDIUM,BOUND,CONCURRENT,SHORT,,P_direct_base,False,True,False,U,S0/S1/S2前置筛查未全部通过；基础物理机会受上游错误/异常阻断，按本批规则不将下游未完成转成P违规。,"[72, 80, 86, 107, 113, 119, 128, 148, 156, 162, 183, 189, 195, 204]",[],[24]
Reviewer2,R-6ADC2752E41D24,I-IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-SHORT-glm47,IC07_C7_ATTR_FLAT-BOUND-CONCURRENT-SHORT,IC07_C7_ATTR_FLAT,C7_ATTR_FLAT,RQ2_FACTORIAL,glm47,MEDIUM,BOUND,CONCURRENT,SHORT,,O_observation_branching,True,False,False,U,观察/分支完整生产消费链未暴露或被上游异常截断。,"[72, 80, 86, 107, 113, 119, 128, 148, 156, 162, 183, 189, 195, 204]",[],[24]
